number,short_description,close_notes,description
INC1046356,Plant MiWorkspace Equipment Request: Microsoft Surface Pro 4 M3000 (3004469903) for nevander,"Surface, charger, USB/Ethernet dongle, & stylus have been delivered; please let us know if there are any issues. You will need to be hardwired for the initial login if you see an error message saying that ""no logon servers are available.""","[Submitted by aerikl@umich.edu] 
This message was created by a Microsoft InfoPath form. The form data may be included as an attachment.

 IT Equipment�Order 

Request Form

 Help [https://sites.google.com/umich.edu/fo-equipment-order-form/home]
 
Order Details
 
Item Category
 
�
 Laptop
 �
 Monitor
 �
 Keyboard
 �
 Dock station
 �
 Swiper
 �
 Software
 �
 Other
 
�
 Desktop
  Sound bar
 �
 Mouse
 �
 Printer
   ���
 Supplies
 �
 Tablet
 
Item description: vendor - part number
 Quantity
 Max
price
 Extended
price
 
Microsoft Surface Pro 4 
1
 899.00
 899.00
 Total Amount: $899.00

Billing Information
 
Person ordering:
 NICHOLAS VANDERKOLK
 Requestor phone:
 734-764-3045
 
Work order:
 COMPUTERS-2017 
Work code:
 CPTR
 
  Shop:
 M3000��������������� Shop description:
 MECHANICAL SYSTEMS
 
Short code:
 950850���������������Authorized signer:
 AERIKLAERIK LAFAVE
 
This order has been approved by:AERIK LAFAVE
 Department Reference #:
COMPUTERS-2017;M3000CPTR2664
 
Recipient Information
 
Uniqname:
 NEVANDERNICHOLAS VANDERKOLK
 
Last name:
 VANDERKOLK
 First name:
 NICHOLAS
 
Phone #:
 734-764-3045����� Destination: FSBA Rm 1144
 
Comments:
 For use by student employee field work 
 
Approval
 
Approver:
 AERIK LAFAVE
 Decision:
 �Approved�Declined5/11/20177:59 AM
 
Comments:
  
Email Information
 
Email To:
 4Help@umich.edu 
Email CC:
 nevander@umich.edu 
Subject:
 Plant MiWorkspace Equipment Request"
INC1061937,MiWorkspace: Common issues with machine,"Hi Anne:

Per our conversation, I will be closing this ticket and replace your computer with a new one.
..................
If you need further assistance please feel free to contact us.
Thank you!

Keith Bradley
Neighborhood IT","Anne has been having issues with her computer for a while, and it was recommended by her supervisor to request a new MiWs machine"
INC1029416,PICKUP - [5/1] Smart Hard Disk Failure,"Alan,

Holly resolved the printing issue on Friday, so you should be set. Please let me know if anyone continues to have printing issues!

Leslie","One of the DPSS laptops we utilize for CCURE has given us a Smart Hard disk failure with imminent failure today. I attempted to run a hard disk test but that failed as well. 

I am off until Wednesday but you can contact any of the officers assigned to the Museum of Art at 764-8599 - Contact user by Phone"
INC1055439,MWS Refresh Deployment - >FSPP< - For User >sabeyer<,"Sarah,

Somehow Illustrator did not get added to your machine on the server-side. I have fixed this now, so you should see it appear shortly. Let me know if you do not have it by the end of the day!

Leslie","Please update the caller information for this ticket to the user or managing user of the machine being refreshed.
Please also update the location to the actual area of the deployment. This is for tracking purposes.

Please complete refresh activities for the following user and machine as instructed in your unit.
Username: sabeyer
Old Serial Number: 2UA3140H8C
New Serial Number: 
2UA7062W44

Please update this ticket with any extras received, deployed, or removed along with the machine. (i.e. monitors, docks, peripherals)

Once new hardware is in place, complete the Day One checklist in Samwise:
https://miwsapps.miserver.it.umich.edu/samwise/

Once complete, update Service Link records for both new and old hardware and close this ticket."
INC1055936,"""windows failed to start""","Hard drive replaced, returned computer back to customer installed, boot up computer without issues, and had customer sign in.","Good morning,  my computer won't boot up this morning. I'm getting a repeating message ""windows failed to start"" - Contact user by Phone"
INC1062101,Fourth Floor digital signage display out,"After some trial and error, it turns out that the TV in the upper left position needs to be turned on in order for the other 4 TVs to receive their signal, since all the signals pass through that first TV.  Turning it (and the other 2 TVs) back on brought everything else back up.  Not sure who turned the TVs off to begin with...

Mike and Jared
NIT Central 2","Jared and I noticed that the 4th floor digital signage display was out this morning.  The lower left TV was the only one turned on and was reporting ""no signal.""  The other 3 TVs were turned off."
INC1060345,Delivery [05/26] - Please send asset tags (25) to 4232 400 NIB ,"Closing this ticket at this time.
I have received asset tags for Inventory in SRNE which is starting June 5th.
Closing with my email as preferred as to not bother user.
-You can only request 25 asset tags at a time so will need to reach back out if we go through these.
Matt B.","I am assisting SNRE with completing their inventory.
Please send 25 asset tags to 4232 400 NIB.
We may not need this many but am unsure how many machines they have that are not currently tagged. 
Wanted to error on the side of caution to ensure we have enough and can always return what we don't use."
INC1050697,MiWorkspace beta testers,"Hi Matt,

I hope you enjoy Windows 10.
Let me know if you need anything.

Have a great day.

Greg
NIT North 1","Hello,

I have heard that MiWorkspace is looking for volunteers to help beta test the Windows 10 build.  I would love to do that!  Please let me know what I need to do.

Thanks.

-- 
Matt Walters
mswalt@umich.edu | (734) 358-0995
Information and Technology Services
University of Michigan
2192 Arbor Lakes Bldg. 3"
INC1040966,Hardware Rec'd at NovaStar [05/30] - MWS Refresh Hardware Order - Shared Services Center (3004455484),All hardware received at NovaStar,"Shared Services Center would like to do a refresh.  Once the cart is ready for review please send to Zachari Broughman who is approving the order and will supply the shortcode for the purchase.

Machines needed:
24 x HP - EliteBook 1040 G3 i7 16GB, 512GB SSD (Lightweight Lap) w/ dongle.
23 x HP Ultraslim Docking Station
23 x Hp Topload Laptop Bag (Black)
								
Google sheet with quantity and specs are also attached.
https://docs.google.com/a/umich.edu/spreadsheets/d/1NfEPKY9Cc1V0yjTku2c4cXi2b288cuJWPRtvP5CnNWg/edit?usp=sharing

Once all hardware is accounted for, please close this ticket. 
Questions or Concerns? Please contact MiWorkspace Advance Team.
Email : MiWorkspaceAdvance Team@umich.edu
HipChat : MWSAdvanceTeam-NIT Day1"
INC1011768,DELIVERY - [5/24] Laptop will not work when undocked,Updated in SL.,"My laptop will not work when undocked.

Randi

-- 
Randi Johnson
Assistant Director, Operations
Housing Information Office
1011 Student Activities Building
University Housing
734-764-7400
randij@umich.edu"
INC1060180,PENDING PICK UP 5-26 Pick-up HP 600 G3 SFF from Engineering,machine brought back to depot,"Our QA team just passed the certification on this yesterday.  I don't think there was a ticket for this, but can you send someone to pick it up?

- Zach can you create a Pick-up and have someone pick this machine up from Mike"
INC1049490,PENDING PICK UP 5-26 Someone created a Bios password and we are unable to rebuild machine.,machine back to depot,Sending to tech repair to remove Bios password. Also no activity on NIC card not sure if that is bios related or issue with Ethernet port.
INC1061263,PC not displaying on monitor,Changed monitor settings from DP1.2 to DP1.1 in the monitor menu settings under displayport mode,"Elizabeth is working on M-2UA5291K69 and when she powers the PC on it will not display to the monitor.
She has tried another monitor as well as another DisplayPort cable with no luck. 
She would like someone to come onsite. Preferably by the end of day if possible
Building has card access, so she would like NIT to call at 616-403-5295"
INC0995522,Laptop Performance Issues,"Computer has been set up and restored properly

Jared Whitfield
NIT Central 2
University of Michigan
734-764-HELP (4357)
4HELP@umich.edu","Karen Markey's Macbook Pro is having performance issues as well as some software and hardware issues.

When Karen is working on the laptop and switching between apps, intermittently the dock will freeze or not come up when the mouse cursor is all the way at the bottom of the screen, not allowing her to switch apps.
Also since getting her touchpad and keyboard replaced, she intermittently has the issue where her mouse and keyboard will not respond but the computer isn't frozen since audio and/or video (webinar for example) will continue to run.  She tried an external mouse when this happened, but still couldn't get the mouse to work until a hard shut down.

The laptop internal microphone doesn't function.  Both in system preferences and Skype preferences microphone settings.

Adobe Acrobat will not run due to being associated with Ben Armes' Creative Cloud license.  At one point Karen had to use an Adobe Creative Cloud Application and Ben's license was used.  When she was done Creative Cloud was uninstalled completely but somewhere in the preferences All Adobe products are associated with Ben's account and she gets the message:  ""Limit Reached, You're licensed to use this software on two computers"".  There is no ""Sign out"" option."
INC1055511,PENDING DELIVERY 5-26 Hardware Rec'd [5/25] - Plant MiWorkspace Equipment Request: (2) Microsoft Surface Pro Chargers (3004470357),Chargers delivered.,"[Submitted by ljhanson@umich.edu] 
This message was created by a Microsoft InfoPath form. The form data may be included as an attachment.

 IT Equipment�Order 

Request Form

 Help [https://sites.google.com/umich.edu/fo-equipment-order-form/home]
 
Order Details
 
Item Category
 
�
 Laptop
 �
 Monitor
 �
 Keyboard
 �
 Dock station
 �
 Swiper
 �
 Software
 �
 Other
 
�
 Desktop
  Sound bar
 �
 Mouse
 �
 Printer
   ���
 Supplies
 �
 Tablet
 
Item description: vendor - part number
 Quantity
 Max
price
 Extended
price
 
Two chargers for MicroSoft Surface Pro  
2
  0.00
 Total Amount: $0.00

Billing Information
 
Person ordering:
 GINA FLOWERS
 Requestor phone:
 7347635075
 
Work order:
 COMPUTERS-2017 
Work code:
 CPTR
 
  Shop:
 M1000��������������� Shop description:
 MAINTENANCE SERVICES DIRECTOR
 
Short code:
 950751���������������Authorized signer:
 LJHANSONLOWELL HANSON
 
This order has been approved by:LOWELL HANSON
 Department Reference #:
COMPUTERS-2017;M1000CPTR6380
 
Recipient Information
 
Uniqname:
 LJHANSONLOWELL HANSON
 
Last name:
 HANSON
 First name:
 LOWELL
 
Phone #:
 7635075����� Destination: Room 1039 of Facilities Services Bldg A 
 
Comments:
 Due to the short battery life of the Microsoft Surface Pro - Steve Brabbs and Lowell Hanson would each like another charger for each of them to use 
 
Approval
 
Approver:
 LOWELL HANSON
 Decision:
 �Approved�Declined5/19/20174:58 PM
 
Comments:
  
Email Information
 
Email To:
 4Help@umich.edu 
Email CC:
 aschenbr@umich.edu 
Subject:
 Plant MiWorkspace Equipment Request"
