number,short_description,close_notes,description
INC0723758,Miworkspace Software Request: Meeting Matrix for Lynne Mydlowski (lmyd),Meeting Matrix was installed as requested. Please let me know if I can be of additional assistance.,"Name of Customer Needing the Software: Lynne Mydlowski (lmyd)
Date Needed: asap
Department Name:  Unions
Unit: Conference and Events
Computer Name: Unknown- (Lindsay is at another building and the MIWS for Lynne was not provided...nor was a CI found under Lynne's profile to locate it)
Location of Machine: Events Office- First Floor - Mich Union 
Full Name of Software: Meeting Matrix

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0721063,Miworkspace Software Request:  Adobe Acrobat DC,"Andrew:
I have pushed the Acrobat Pro software to your computer. In order for it to be installed, you will need to be logged out of the computer. If you log out at the end of the day today, the software should be available when you return tomorrow. Please make sure to leave the computer powered on, but make sure you are logged out. If you have further issues with this, please contact 4-HELP.

Keith Bradley - Neighborhood IT","Requester Name: Andrew Frazier
Date Needed: Unknown
Department Name:  Student Life
Computer Name: M-5CG4525XL2
Location of Machine: UHS, Room 113A
Full Name of Software: Adobe Acrobat Pro (says he has Adobe Reader)


FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0725690,Miworkspace Software Request (Adobe Acrobat Pro),"
Victoria,

Thanks for your cooperation.
Have a good day, and let us know if you need anything else.

Jon Hall
ITS","Victoria Blackman
Date Needed: 5-5-16
Department Name:  Parking and Transportation
Computer Name:M-2UA6091FSH
Full Name of Software Adobe Acrobat Pro XI


"
INC0713432,Miworkspace Software Request: PanDoc,"Closing ticket per user request. if you do decide you would like it installed later, just let us know.","Requester Name: Melissa Gomis
Date Needed: Unknown
Department Name:  ULIB
Computer Name: M-C02JN0G5DR56
Location of Machine: Hatcher N
Full Name of Software: PanDoc (Pandoc does not appear in Izzy, ITAM or MIWS packages.  What I have found so far about this is http://pandoc.org/installing.html) 


FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0717680,Miworkspace Software Request: FX Factory Install,"Final Cut Pro add-in in (FX Factor) has been installed.

Also existing application (Ricoh Theta) updated.","Requester Name: (If not same as caller)
Date Needed: 
Department Name:  (If not same as caller) Career Center
Unit:  (If not same as caller)
Computer Name:
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): FX Factory Install (Add-on) 
Contact: 832-833-1222
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0716081,Miworkspace Software Request Microsoft Project,"Please contact us if you need any additional help James.

Ben Stanley
Service Center Consultant
ITS Service Center
University of Michigan
734-764-HELP (4357)
4HELP@umich.edu
https://servicerequest.umich.edu","Date Needed: ASAP
Computer Name: M-5CG5440YV7
Full Name of Software (including company name if known): Microsoft Project
Software Version: 2013"
INC0713002,Miworkspace Software Request: Filemaker ,"Hi Janice,

You should be all set.

Thanks,
Eric","Requester Name: Janice Harvey
Date Needed: Unknown
Department Name:  TCAUP
Computer Name: M-2UA1241CWK
Location of Machine: Art and Architecture
Full Name of Software: Filemaker (There is an old file that she needs access to that was created using Filemaker and asking if it can be installed on her machine)
Software Version: 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0709649,Miworkspace Software Request Adobe Digital Editions,Generated a remote session and was able to hand install Adobe digital editions and we were able to open this application successfully.,"Date Needed: As soon as possible
Department Name:  ULIB
Unit:  ULIB
Computer Name: M-8CG5382M01
Full Name of Software (including company name if known): Adobe Digital Editions
Software Version: Most recent
"
INC0709430,Miworkspace Software Request: Google Refine/Open Refine,"""Open Refine"" installed successfully.","Requester Name:Kelly Goodknecht
Date Needed: Unknown
Department Name:  ULIB
Computer Name: M-2UA3300GSX
Location of Machine: 204 Hatcher N
Full Name of Software: Google Refine (Open Refine)- Web Install


FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0709297,Miworkspace Software Request: NVivo ,"Hi Sally, glad we were able to get NVivo installed for you! Stop by whenever you would like us to map your U drive on your personal laptop. Have a great weekend!

David",Miworkspace Software Request: NVivo 
INC0708324,Miworkspace Software Request RefWorks,"After a remote session, we were able to use my admin credentials to install this add-in for Microsoft Word. If you have any more questions or issues, please contact us back at 4HELP. Have a wonderful day!","Date Needed: As soon as possible
Department Name: ULIB
Unit:  ULIB
Computer Name: M-5CG54146VC
Location of Machine: 1001G - BUHR BUILDING
Full Name of Software (including company name if known): RefWofks
Software Version: Most Recent

Contact: 6-2299; email would be preferred. "
INC0707108,Miworkspace Software Request Blurb Indesign Plugin,Installed software per request.,"Full Name of Software (including company name if known): http://www.blurb.com/indesign-plugin

734-615-3402"
INC0705953,Miworkspace Software Request: Cisco AnyConnect VPN ,"I confirmed that Cisco AnyConnect was indeed installed on the machine in question. I showed Clayton how to get into Aeon through the UM Traffic only profile. Since FileMaker requires the ULIB VPN,  I instructed Clayton to have his supervisor email syrigos@umich.edu with the request to be added to the VPN list and reason for connecting as per University Library policy.","Requester Name: CLAYTON LEWIS
Date Needed: Unknown
Department Name:  Clements
Unit:  ULIB
Computer Name: M-CNU417BJKD
Location of Machine: Clements Library
Full Name of Software (including company name if known): Cisco AnyConnect VPN
Software Version: (If any)

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0694691,Miworkspace Software Request (Microsoft Outlook and Backtrack),"Chiquita, enjoy FileHawk in your new location.
 
Amy

~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~
Amy Beth Hamermesh, Desktop Support
ITS Shared Services MiWorkspace � Neighborhood IT
0170i Health Service  � and � 1071 Palmer Drive Commons
Phone: (734) 763-4176 � and � (734)936-2596   
amybeth@umich.edu       �       http://its.umich.edu/help/
~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~*~","Requester Name: Chiquita Smith
Date Needed: As soon as possible
Department Name:  Health Svc General Operations
Unit:  DSA Health Service
Computer Name: M-2UA5091THH
Location of Machine: (If not same as caller)
Full Name of Software (including company name if known): Microsoft Outlook and Backtrack
Software Version: Most updated

Software requires approval. "
INC0692836,Miworkspace Software Request: Max 7 software request for Nathan Martin (C02Q339AFVH7),"Hi Greg,

Nathan confirmed that he was able to install Max 7, so I'm going to close this ticket.  You do not need to respond to this message unless you need the ticket reopened.  Thanks!

- Kris","Please deploy the Max 7 software licensed by the SMTD to faculty member
Nathan Martin's laptop with serial C02Q339AFVH7. It can be configured to
use the SMTD keyserver for authorization as the computers in the Moore
Building Music Tech Lab do.

Please let me know if you need any additional info from me.

Thanks,
Greg


Greg Laman ................ glaman@umich.edu ................ 734-764-5596
School of Music, Theatre & Dance - University of Michigan - Ann Arbor"
INC0687367,Miworkspace Software Request: GTK+ Download Request ,Admin Credentials provided to install GTK+ and to update XQuartz,"Requester Name: Alix Keener
Date Needed: By Tuesday 3/22
Department Name: ULIB
Computer Name: Either M-2UA3300GTR or M-C1MMF0YNDV30
Location of Machine: Either Buhr or Hatcher
Full Name of Software (including company name if known): GTK+ Download Request  from http://www.gtk.org/download/index.php
Software Version: 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0685135,Miworkspace Software Request: ImageNow ,"We have deployed ""Imagenow"" to your computer. It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: Andrea O'Grady
Date Needed: Today 3/18
Department Name:  TCAUP
Computer Name: M-2UA53318ZV
Location of Machine: Front Desk
Full Name of Software (including company name if known): ImageNow
Software Version: 7

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
INC0683570,Miworkspace Software Request: Notepad++,"We have deployed ""Notepad++"" to your computer. It may take some time before it's ready to install, and it can't install when you're logged in.  If you leave your desk for lunch or at the end of the day, please logout of your computer and leave it sitting at the login screen, connected to a powersource.  The software will install while you're gone.  Please let us know if you have any trouble.","Requester Name: Matt Trenary
Date Needed: Unknown
Department Name:  OUA Processing
Computer Name: M-8CG6050DP4
Location of Machine: Student Activities Building
Full Name of Software (including company name if known): Note++
Software Version: 

FOR MULTIPLE USER INSTALLS ONLY 
Employee Names:
Uniqnames: 
Computer Names: (Configuration Item)"
